Season,Week,HomeTeam,AwayTeam,WinPercentage,RushYards,PassYards,Scoring,RushYardsAllowed,PassYardsAllowed,DefenseScoringAllowed,KickingPercentage,TurnoverMargin,Winner
2022,18,Indianapolis Colts,Houston Texans,H,A,H,H,A,H,H,A,H,A
2022,18,Miami Dolphins,New York Jets,H,H,H,H,A,H,H,H,H,H
2022,18,San Francisco 49ers,Arizona Cardinals,H,H,H,H,H,A,A,A,H,H
2022,18,Washington Commanders,Dallas Cowboys,A,A,A,A,A,A,H,A,A,H
2022,18,Denver Broncos,Los Angeles Chargers,A,A,A,A,A,H,A,A,A,H
2022,18,Philadelphia Eagles,New York Giants,H,A,H,H,A,A,A,A,H,H
2022,18,Seattle Seahawks,Los Angeles Rams,H,A,H,H,H,A,H,A,H,H
2022,18,Green Bay Packers,Detroit Lions,H,A,A,A,A,A,A,H,A,A
2023,1,Kansas City Chiefs,Detroit Lions,H,H,A,A,A,H,H,H,H,A
2023,1,Atlanta Falcons,Carolina Panthers,H,A,H,H,H,A,A,H,H,H
2023,1,Cleveland Browns,Cincinnati Bengals,H,A,A,A,H,H,H,H,A,H
2023,1,Indianapolis Colts,Jacksonville Jaguars,H,H,A,A,A,H,H,A,A,A
2023,1,Washington Commanders,Arizona Cardinals,H,A,H,H,H,A,A,A,A,H
2023,1,Baltimore Ravens,Houston Texans,H,A,A,A,H,H,H,A,A,H
2023,1,Minnesota Vikings,Tampa Bay Buccaneers,H,A,H,A,H,A,H,A,A,A
